order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO69247,,1862.0,2013-10-27,2013-11-03,2013-11-08,10.0,1.0,10.0
SO69247,,1862.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69247,,1862.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69248,,9596.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69248,,9596.0,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69249,,7853.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69249,,7853.0,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69249,,7853.0,2013-10-27,2013-11-03,2013-11-08,8.0,1.0,8.0
SO69250,,11883.0,2013-10-27,2013-11-03,2013-11-08,70.0,1.0,70.0
SO69251,,942.0,2013-10-27,2013-11-03,2013-11-08,2320.0,1.0,2320.0
SO69251,,942.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69251,,942.0,2013-10-27,2013-11-03,2013-11-08,10.0,1.0,10.0
SO69252,,3590.0,2013-10-27,2013-11-03,2013-11-08,2320.0,1.0,2320.0
SO69252,,3590.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69252,,3590.0,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69253,,4437.0,2013-10-27,2013-11-03,2013-11-08,2295.0,1.0,2295.0
SO69253,,4437.0,2013-10-27,2013-11-03,2013-11-08,10.0,1.0,10.0
SO69253,,4437.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69253,,4437.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69254,,3570.0,2013-10-27,2013-11-03,2013-11-08,2295.0,1.0,2295.0
SO69254,,3570.0,2013-10-27,2013-11-03,2013-11-08,55.0,1.0,55.0
SO69255,,2349.0,2013-10-27,2013-11-03,2013-11-08,2295.0,1.0,2295.0
SO69255,,2349.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69255,,2349.0,2013-10-27,2013-11-03,2013-11-08,50.0,1.0,50.0
SO69256,,,2013-10-27,2013-11-03,2013-11-08,769.0,1.0,769.0
SO69256,,,2013-10-27,2013-11-03,2013-11-08,10.0,1.0,10.0
SO69256,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69257,,6980.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69257,,6980.0,2013-10-27,2013-11-03,2013-11-08,1701.0,1.0,1701.0
SO69258,,,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69258,,,2013-10-27,2013-11-03,2013-11-08,8.0,1.0,8.0
SO69259,,,2013-10-27,2013-11-03,2013-11-08,4.0,1.0,4.0
SO69259,,,2013-10-27,2013-11-03,2013-11-08,25.0,1.0,25.0
SO69259,,,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69260,,12048.0,2013-10-27,2013-11-03,2013-11-08,21.0,1.0,21.0
SO69260,,12048.0,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69260,,12048.0,2013-10-27,2013-11-03,2013-11-08,8.0,1.0,8.0
SO69261,,10453.0,2013-10-27,2013-11-03,2013-11-08,29.0,1.0,29.0
SO69261,,10453.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69261,,10453.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69262,,,2013-10-27,2013-11-03,2013-11-08,25.0,1.0,25.0
SO69262,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69262,,,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69262,,,2013-10-27,2013-11-03,2013-11-08,50.0,1.0,50.0
SO69263,,9158.0,2013-10-27,2013-11-03,2013-11-08,33.0,1.0,33.0
SO69263,,9158.0,2013-10-27,2013-11-03,2013-11-08,4.0,1.0,4.0
SO69263,,9158.0,2013-10-27,2013-11-03,2013-11-08,159.0,1.0,159.0
SO69264,,6834.0,2013-10-27,2013-11-03,2013-11-08,30.0,1.0,30.0
SO69264,,6834.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69264,,6834.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69264,,6834.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69264,,6834.0,2013-10-27,2013-11-03,2013-11-08,54.0,1.0,54.0
SO69265,,2883.0,2013-10-27,2013-11-03,2013-11-08,30.0,1.0,30.0
SO69266,,5889.0,2013-10-27,2013-11-03,2013-11-08,10.0,1.0,10.0
SO69266,,5889.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69266,,5889.0,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69267,,,2013-10-27,2013-11-03,2013-11-08,10.0,1.0,10.0
SO69267,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69267,,,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69268,,6130.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69268,,6130.0,2013-10-27,2013-11-03,2013-11-08,10.0,1.0,10.0
SO69268,,6130.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69269,,4651.0,2013-10-27,2013-11-03,2013-11-08,70.0,1.0,70.0
SO69270,,4406.0,2013-10-27,2013-11-03,2013-11-08,70.0,1.0,70.0
SO69270,,4406.0,2013-10-27,2013-11-03,2013-11-08,50.0,1.0,50.0
SO69271,,4272.0,2013-10-27,2013-11-03,2013-11-08,70.0,1.0,70.0
SO69271,,4272.0,2013-10-27,2013-11-03,2013-11-08,50.0,1.0,50.0
SO69272,,3767.0,2013-10-27,2013-11-03,2013-11-08,70.0,1.0,70.0
SO69272,,3767.0,2013-10-27,2013-11-03,2013-11-08,54.0,1.0,54.0
SO69273,,3123.0,2013-10-27,2013-11-03,2013-11-08,70.0,1.0,70.0
SO69273,,3123.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69274,,1381.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69274,,1381.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69274,,1381.0,2013-10-27,2013-11-03,2013-11-08,50.0,1.0,50.0
SO69275,,2213.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69275,,2213.0,2013-10-27,2013-11-03,2013-11-08,120.0,1.0,120.0
SO69276,,3506.0,2013-10-27,2013-11-03,2013-11-08,22.0,1.0,22.0
SO69276,,3506.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69276,,3506.0,2013-10-27,2013-11-03,2013-11-08,24.0,1.0,24.0
SO69277,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69277,,,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69278,,4374.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69278,,4374.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69279,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69279,,,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69279,,,2013-10-27,2013-11-03,2013-11-08,8.0,1.0,8.0
SO69280,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69280,,,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69281,,3845.0,2013-10-27,2013-11-03,2013-11-08,4.0,1.0,4.0
SO69281,,3845.0,2013-10-27,2013-11-03,2013-11-08,25.0,1.0,25.0
SO69281,,3845.0,2013-10-27,2013-11-03,2013-11-08,120.0,1.0,120.0
SO69282,,7351.0,2013-10-27,2013-11-03,2013-11-08,30.0,1.0,30.0
SO69282,,7351.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69282,,7351.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69282,,7351.0,2013-10-27,2013-11-03,2013-11-08,50.0,1.0,50.0
SO69283,,5616.0,2013-10-27,2013-11-03,2013-11-08,21.0,1.0,21.0
SO69283,,5616.0,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69284,,3983.0,2013-10-27,2013-11-03,2013-11-08,4.0,1.0,4.0
SO69284,,3983.0,2013-10-27,2013-11-03,2013-11-08,25.0,1.0,25.0
SO69284,,3983.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69285,,8495.0,2013-10-27,2013-11-03,2013-11-08,4.0,1.0,4.0
SO69285,,8495.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69286,,1316.0,2013-10-27,2013-11-03,2013-11-08,2443.0,1.0,2443.0
SO69286,,1316.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69286,,1316.0,2013-10-27,2013-11-03,2013-11-08,54.0,1.0,54.0
SO69286,,1316.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69287,,,2013-10-27,2013-11-03,2013-11-08,769.0,1.0,769.0
SO69287,,,2013-10-27,2013-11-03,2013-11-08,70.0,1.0,70.0
SO69287,,,2013-10-27,2013-11-03,2013-11-08,50.0,1.0,50.0
SO69287,,,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69288,,,2013-10-27,2013-11-03,2013-11-08,2295.0,1.0,2295.0
SO69288,,,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69289,,2939.0,2013-10-27,2013-11-03,2013-11-08,2295.0,1.0,2295.0
SO69290,,1447.0,2013-10-27,2013-11-03,2013-11-08,2320.0,1.0,2320.0
SO69290,,1447.0,2013-10-27,2013-11-03,2013-11-08,22.0,1.0,22.0
SO69290,,1447.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69291,,,2013-10-27,2013-11-03,2013-11-08,769.0,1.0,769.0
SO69291,,,2013-10-27,2013-11-03,2013-11-08,70.0,1.0,70.0
SO69292,,,2013-10-27,2013-11-03,2013-11-08,769.0,1.0,769.0
SO69293,,,2013-10-27,2013-11-03,2013-11-08,2295.0,1.0,2295.0
SO69293,,,2013-10-27,2013-11-03,2013-11-08,22.0,1.0,22.0
SO69293,,,2013-10-27,2013-11-03,2013-11-08,10.0,1.0,10.0
SO69293,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69294,,,2013-10-27,2013-11-03,2013-11-08,2320.0,1.0,2320.0
SO69294,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69294,,,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69294,,,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69295,,,2013-10-27,2013-11-03,2013-11-08,2320.0,1.0,2320.0
SO69295,,,2013-10-27,2013-11-03,2013-11-08,55.0,1.0,55.0
SO69296,,11200.0,2013-10-27,2013-11-03,2013-11-08,1120.0,1.0,1120.0
SO69296,,11200.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69297,,10102.0,2013-10-27,2013-11-03,2013-11-08,540.0,1.0,540.0
SO69297,,10102.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69297,,10102.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69298,,,2013-10-27,2013-11-03,2013-11-08,2320.0,1.0,2320.0
SO69299,,6431.0,2013-10-27,2013-11-03,2013-11-08,2443.0,1.0,2443.0
SO69299,,6431.0,2013-10-27,2013-11-03,2013-11-08,33.0,1.0,33.0
SO69299,,6431.0,2013-10-27,2013-11-03,2013-11-08,4.0,1.0,4.0
SO69299,,6431.0,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69300,,6108.0,2013-10-27,2013-11-03,2013-11-08,2443.0,1.0,2443.0
SO69300,,6108.0,2013-10-27,2013-11-03,2013-11-08,33.0,1.0,33.0
SO69300,,6108.0,2013-10-27,2013-11-03,2013-11-08,4.0,1.0,4.0
SO69300,,6108.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69300,,6108.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69301,,,2013-10-27,2013-11-03,2013-11-08,2384.0,1.0,2384.0
SO69301,,,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69301,,,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69301,,,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69302,,4744.0,2013-10-27,2013-11-03,2013-11-08,1120.0,1.0,1120.0
SO69302,,4744.0,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69303,,4856.0,2013-10-27,2013-11-03,2013-11-08,1120.0,1.0,1120.0
SO69303,,4856.0,2013-10-27,2013-11-03,2013-11-08,50.0,1.0,50.0
SO69304,,,2013-10-27,2013-11-03,2013-11-08,1701.0,1.0,1701.0
SO69304,,,2013-10-27,2013-11-03,2013-11-08,35.0,1.0,35.0
SO69305,,12434.0,2013-10-27,2013-11-03,2013-11-08,540.0,1.0,540.0
SO69306,,8437.0,2013-10-27,2013-11-03,2013-11-08,540.0,1.0,540.0
SO69306,,8437.0,2013-10-27,2013-11-03,2013-11-08,4.0,1.0,4.0
SO69306,,8437.0,2013-10-27,2013-11-03,2013-11-08,21.0,1.0,21.0
SO69306,,8437.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69307,,12910.0,2013-10-27,2013-11-03,2013-11-08,540.0,1.0,540.0
SO69307,,12910.0,2013-10-27,2013-11-03,2013-11-08,9.0,1.0,9.0
SO69307,,12910.0,2013-10-27,2013-11-03,2013-11-08,5.0,1.0,5.0
SO69307,,12910.0,2013-10-27,2013-11-03,2013-11-08,54.0,1.0,54.0
SO69308,,3172.0,2013-10-27,2013-11-03,2013-11-08,1701.0,1.0,1701.0
SO69308,,3172.0,2013-10-27,2013-11-03,2013-11-08,25.0,1.0,25.0
SO69308,,3172.0,2013-10-27,2013-11-03,2013-11-08,2.0,1.0,2.0
SO69311,,,2013-10-28,2013-11-04,2013-11-09,25.0,1.0,25.0
SO69311,,,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69312,,2039.0,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69313,,8907.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69314,,4807.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69315,,268.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69316,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69317,,,2013-10-28,2013-11-04,2013-11-09,2320.0,1.0,2320.0
SO69317,,,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69317,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69318,,,2013-10-28,2013-11-04,2013-11-09,2295.0,1.0,2295.0
SO69318,,,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69319,,2502.0,2013-10-28,2013-11-04,2013-11-09,2295.0,1.0,2295.0
SO69319,,2502.0,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69319,,2502.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69319,,2502.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69319,,2502.0,2013-10-28,2013-11-04,2013-11-09,9.0,1.0,9.0
SO69320,,,2013-10-28,2013-11-04,2013-11-09,2295.0,1.0,2295.0
SO69321,,10316.0,2013-10-28,2013-11-04,2013-11-09,2443.0,1.0,2443.0
SO69322,,5459.0,2013-10-28,2013-11-04,2013-11-09,2443.0,1.0,2443.0
SO69322,,5459.0,2013-10-28,2013-11-04,2013-11-09,8.0,1.0,8.0
SO69323,,3724.0,2013-10-28,2013-11-04,2013-11-09,540.0,1.0,540.0
SO69323,,3724.0,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69324,,2559.0,2013-10-28,2013-11-04,2013-11-09,540.0,1.0,540.0
SO69324,,2559.0,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69324,,2559.0,2013-10-28,2013-11-04,2013-11-09,50.0,1.0,50.0
SO69325,,10765.0,2013-10-28,2013-11-04,2013-11-09,1701.0,1.0,1701.0
SO69325,,10765.0,2013-10-28,2013-11-04,2013-11-09,9.0,1.0,9.0
SO69326,,13419.0,2013-10-28,2013-11-04,2013-11-09,25.0,1.0,25.0
SO69327,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69327,,,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69327,,,2013-10-28,2013-11-04,2013-11-09,8.0,1.0,8.0
SO69328,,1205.0,2013-10-28,2013-11-04,2013-11-09,21.0,1.0,21.0
SO69329,,11002.0,2013-10-28,2013-11-04,2013-11-09,25.0,1.0,25.0
SO69329,,11002.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69330,,11116.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69330,,11116.0,2013-10-28,2013-11-04,2013-11-09,29.0,1.0,29.0
SO69330,,11116.0,2013-10-28,2013-11-04,2013-11-09,24.0,1.0,24.0
SO69331,,7591.0,2013-10-28,2013-11-04,2013-11-09,30.0,1.0,30.0
SO69331,,7591.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69331,,7591.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69332,,92.0,2013-10-28,2013-11-04,2013-11-09,4.0,1.0,4.0
SO69332,,92.0,2013-10-28,2013-11-04,2013-11-09,33.0,1.0,33.0
SO69332,,92.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69333,,6548.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69333,,6548.0,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69333,,6548.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69334,,4930.0,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69334,,4930.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69334,,4930.0,2013-10-28,2013-11-04,2013-11-09,55.0,1.0,55.0
SO69334,,4930.0,2013-10-28,2013-11-04,2013-11-09,64.0,1.0,64.0
SO69335,,,2013-10-28,2013-11-04,2013-11-09,70.0,1.0,70.0
SO69335,,,2013-10-28,2013-11-04,2013-11-09,50.0,1.0,50.0
SO69335,,,2013-10-28,2013-11-04,2013-11-09,24.0,1.0,24.0
SO69336,,3117.0,2013-10-28,2013-11-04,2013-11-09,70.0,1.0,70.0
SO69337,,,2013-10-28,2013-11-04,2013-11-09,70.0,1.0,70.0
SO69337,,,2013-10-28,2013-11-04,2013-11-09,24.0,1.0,24.0
SO69338,,515.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69338,,515.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69339,,7817.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69339,,7817.0,2013-10-28,2013-11-04,2013-11-09,120.0,1.0,120.0
SO69340,,12799.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69340,,12799.0,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69340,,12799.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69340,,12799.0,2013-10-28,2013-11-04,2013-11-09,8.0,1.0,8.0
SO69341,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69342,,905.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69342,,905.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69343,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69343,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69344,,,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69344,,,2013-10-28,2013-11-04,2013-11-09,64.0,1.0,64.0
SO69344,,,2013-10-28,2013-11-04,2013-11-09,55.0,1.0,55.0
SO69345,,,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69345,,,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69345,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69346,,2680.0,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69346,,2680.0,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69347,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69347,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69347,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69348,,5654.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69348,,5654.0,2013-10-28,2013-11-04,2013-11-09,30.0,1.0,30.0
SO69348,,5654.0,2013-10-28,2013-11-04,2013-11-09,9.0,1.0,9.0
SO69348,,5654.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69349,,6212.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69350,,12386.0,2013-10-28,2013-11-04,2013-11-09,4.0,1.0,4.0
SO69350,,12386.0,2013-10-28,2013-11-04,2013-11-09,21.0,1.0,21.0
SO69350,,12386.0,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69351,,9119.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69351,,9119.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69352,,10047.0,2013-10-28,2013-11-04,2013-11-09,21.0,1.0,21.0
SO69353,,5466.0,2013-10-28,2013-11-04,2013-11-09,30.0,1.0,30.0
SO69353,,5466.0,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69353,,5466.0,2013-10-28,2013-11-04,2013-11-09,8.0,1.0,8.0
SO69354,,9399.0,2013-10-28,2013-11-04,2013-11-09,21.0,1.0,21.0
SO69354,,9399.0,2013-10-28,2013-11-04,2013-11-09,54.0,1.0,54.0
SO69355,,8508.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69355,,8508.0,2013-10-28,2013-11-04,2013-11-09,29.0,1.0,29.0
SO69355,,8508.0,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69356,,12485.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69357,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69357,,,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69358,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69358,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69358,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69359,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69359,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69359,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69360,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69360,,,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69360,,,2013-10-28,2013-11-04,2013-11-09,64.0,1.0,64.0
SO69361,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69362,,,2013-10-28,2013-11-04,2013-11-09,9.0,1.0,9.0
SO69363,,,2013-10-28,2013-11-04,2013-11-09,9.0,1.0,9.0
SO69364,,4380.0,2013-10-28,2013-11-04,2013-11-09,540.0,1.0,540.0
SO69364,,4380.0,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69364,,4380.0,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69365,,6837.0,2013-10-28,2013-11-04,2013-11-09,540.0,1.0,540.0
SO69365,,6837.0,2013-10-28,2013-11-04,2013-11-09,25.0,1.0,25.0
SO69365,,6837.0,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69366,,,2013-10-28,2013-11-04,2013-11-09,769.0,1.0,769.0
SO69366,,,2013-10-28,2013-11-04,2013-11-09,70.0,1.0,70.0
SO69367,,1419.0,2013-10-28,2013-11-04,2013-11-09,2320.0,1.0,2320.0
SO69368,,1371.0,2013-10-28,2013-11-04,2013-11-09,2320.0,1.0,2320.0
SO69368,,1371.0,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69368,,1371.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69368,,1371.0,2013-10-28,2013-11-04,2013-11-09,9.0,1.0,9.0
SO69369,,624.0,2013-10-28,2013-11-04,2013-11-09,2320.0,1.0,2320.0
SO69369,,624.0,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69369,,624.0,2013-10-28,2013-11-04,2013-11-09,10.0,1.0,10.0
SO69369,,624.0,2013-10-28,2013-11-04,2013-11-09,55.0,1.0,55.0
SO69370,,642.0,2013-10-28,2013-11-04,2013-11-09,2320.0,1.0,2320.0
SO69370,,642.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69370,,642.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69370,,642.0,2013-10-28,2013-11-04,2013-11-09,55.0,1.0,55.0
SO69371,,,2013-10-28,2013-11-04,2013-11-09,2295.0,1.0,2295.0
SO69371,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69371,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69371,,,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
SO69371,,,2013-10-28,2013-11-04,2013-11-09,64.0,1.0,64.0
SO69372,,10565.0,2013-10-28,2013-11-04,2013-11-09,1120.0,1.0,1120.0
SO69372,,10565.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69373,,13740.0,2013-10-28,2013-11-04,2013-11-09,540.0,1.0,540.0
SO69373,,13740.0,2013-10-28,2013-11-04,2013-11-09,9.0,1.0,9.0
SO69373,,13740.0,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69374,,8812.0,2013-10-28,2013-11-04,2013-11-09,540.0,1.0,540.0
SO69374,,8812.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69375,,6430.0,2013-10-28,2013-11-04,2013-11-09,2443.0,1.0,2443.0
SO69375,,6430.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69376,,6106.0,2013-10-28,2013-11-04,2013-11-09,2443.0,1.0,2443.0
SO69376,,6106.0,2013-10-28,2013-11-04,2013-11-09,33.0,1.0,33.0
SO69376,,6106.0,2013-10-28,2013-11-04,2013-11-09,2.0,1.0,2.0
SO69377,,6413.0,2013-10-28,2013-11-04,2013-11-09,2443.0,1.0,2443.0
SO69377,,6413.0,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69378,,,2013-10-28,2013-11-04,2013-11-09,2320.0,1.0,2320.0
SO69378,,,2013-10-28,2013-11-04,2013-11-09,5.0,1.0,5.0
SO69378,,,2013-10-28,2013-11-04,2013-11-09,35.0,1.0,35.0
SO69378,,,2013-10-28,2013-11-04,2013-11-09,22.0,1.0,22.0
