order_number,order_date,sales_amount,quantity,price,category,country,customer_id,shipping_days
SO68667,2013-10-18,2443.0,1.0,2443.0,,Australia,AW00021891,7.0
SO68667,2013-10-18,35.0,1.0,35.0,,Australia,AW00021891,7.0
SO68668,2013-10-18,742.0,1.0,742.0,,United States,AW00025344,7.0
SO68668,2013-10-18,35.0,1.0,35.0,,United States,AW00025344,7.0
SO68668,2013-10-18,24.0,1.0,24.0,,United States,AW00025344,7.0
SO68669,2013-10-18,2384.0,1.0,2384.0,,,,7.0
SO68670,2013-10-18,540.0,1.0,540.0,,United States,AW00023462,7.0
SO68670,2013-10-18,4.0,1.0,4.0,,United States,AW00023462,7.0
SO68670,2013-10-18,21.0,1.0,21.0,,United States,AW00023462,7.0
SO68670,2013-10-18,2.0,1.0,2.0,,United States,AW00023462,7.0
SO68671,2013-10-18,540.0,1.0,540.0,,United States,AW00023471,7.0
SO68671,2013-10-18,21.0,1.0,21.0,,United States,AW00023471,7.0
SO68671,2013-10-18,4.0,1.0,4.0,,United States,AW00023471,7.0
SO68671,2013-10-18,35.0,1.0,35.0,,United States,AW00023471,7.0
SO68672,2013-10-18,540.0,1.0,540.0,,United States,AW00023718,7.0
SO68672,2013-10-18,4.0,1.0,4.0,,United States,AW00023718,7.0
SO68672,2013-10-18,21.0,1.0,21.0,,United States,AW00023718,7.0
SO68672,2013-10-18,2.0,1.0,2.0,,United States,AW00023718,7.0
SO68673,2013-10-18,1120.0,1.0,1120.0,,United Kingdom,AW00024705,7.0
SO68673,2013-10-18,35.0,1.0,35.0,,United Kingdom,AW00024705,7.0
SO68674,2013-10-18,540.0,1.0,540.0,,United Kingdom,AW00027894,7.0
SO68674,2013-10-18,9.0,1.0,9.0,,United Kingdom,AW00027894,7.0
SO68675,2013-10-18,540.0,1.0,540.0,,France,AW00023443,7.0
SO68675,2013-10-18,21.0,1.0,21.0,,France,AW00023443,7.0
SO68675,2013-10-18,2.0,1.0,2.0,,France,AW00023443,7.0
SO68675,2013-10-18,159.0,1.0,159.0,,France,AW00023443,7.0
SO68676,2013-10-18,2384.0,1.0,2384.0,,France,AW00016203,7.0
SO68676,2013-10-18,9.0,1.0,9.0,,France,AW00016203,7.0
SO68676,2013-10-18,5.0,1.0,5.0,,France,AW00016203,7.0
SO68676,2013-10-18,9.0,1.0,9.0,,France,AW00016203,7.0
SO68676,2013-10-18,54.0,1.0,54.0,,France,AW00016203,7.0
SO68677,2013-10-18,742.0,1.0,742.0,,,,7.0
SO68677,2013-10-18,9.0,1.0,9.0,,,,7.0
SO68677,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68677,2013-10-18,50.0,1.0,50.0,,,,7.0
SO68678,2013-10-18,1215.0,1.0,1215.0,,,,7.0
SO68678,2013-10-18,35.0,1.0,35.0,,,,7.0
SO68678,2013-10-18,24.0,1.0,24.0,,,,7.0
SO68679,2013-10-18,2384.0,1.0,2384.0,,,,7.0
SO68679,2013-10-18,35.0,1.0,35.0,,,,7.0
SO68679,2013-10-18,9.0,1.0,9.0,,,,7.0
SO68680,2013-10-18,2384.0,1.0,2384.0,,,,7.0
SO68680,2013-10-18,9.0,1.0,9.0,,,,7.0
SO68680,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68680,2013-10-18,50.0,1.0,50.0,,,,7.0
SO68681,2013-10-18,2384.0,1.0,2384.0,,,,7.0
SO68681,2013-10-18,9.0,1.0,9.0,,,,7.0
SO68681,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68681,2013-10-18,54.0,1.0,54.0,,,,7.0
SO68682,2013-10-18,2384.0,1.0,2384.0,,,,7.0
SO68682,2013-10-18,29.0,1.0,29.0,,,,7.0
SO68682,2013-10-18,5.0,1.0,5.0,,,,7.0
SO68682,2013-10-18,35.0,1.0,35.0,,,,7.0
SO68682,2013-10-18,24.0,1.0,24.0,,,,7.0
SO68683,2013-10-19,769.0,1.0,769.0,,Australia,AW00017259,7.0
SO68683,2013-10-19,22.0,1.0,22.0,,Australia,AW00017259,7.0
SO68683,2013-10-19,35.0,1.0,35.0,,Australia,AW00017259,7.0
SO68684,2013-10-19,25.0,1.0,25.0,,,,7.0
SO68684,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68685,2013-10-19,21.0,1.0,21.0,,Australia,AW00024453,7.0
SO68685,2013-10-19,4.0,1.0,4.0,,Australia,AW00024453,7.0
SO68685,2013-10-19,35.0,1.0,35.0,,Australia,AW00024453,7.0
SO68686,2013-10-19,70.0,1.0,70.0,,,,7.0
SO68686,2013-10-19,9.0,1.0,9.0,,,,7.0
SO68687,2013-10-19,2295.0,1.0,2295.0,,,,7.0
SO68687,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68687,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68687,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68688,2013-10-19,540.0,1.0,540.0,,United Kingdom,AW00018625,7.0
SO68688,2013-10-19,25.0,1.0,25.0,,United Kingdom,AW00018625,7.0
SO68688,2013-10-19,5.0,1.0,5.0,,United Kingdom,AW00018625,7.0
SO68688,2013-10-19,2.0,1.0,2.0,,United Kingdom,AW00018625,7.0
SO68689,2013-10-19,2.0,1.0,2.0,,,,7.0
SO68690,2013-10-19,4.0,1.0,4.0,,United States,AW00029257,7.0
SO68690,2013-10-19,2.0,1.0,2.0,,United States,AW00029257,7.0
SO68690,2013-10-19,159.0,1.0,159.0,,United States,AW00029257,7.0
SO68691,2013-10-19,25.0,1.0,25.0,,,,7.0
SO68691,2013-10-19,24.0,1.0,24.0,,,,7.0
SO68692,2013-10-19,5.0,1.0,5.0,,United States,AW00027988,7.0
SO68692,2013-10-19,2.0,1.0,2.0,,United States,AW00027988,7.0
SO68693,2013-10-19,5.0,1.0,5.0,,United States,AW00028252,7.0
SO68694,2013-10-19,4.0,1.0,4.0,,United States,AW00027922,7.0
SO68694,2013-10-19,21.0,1.0,21.0,,United States,AW00027922,7.0
SO68694,2013-10-19,35.0,1.0,35.0,,United States,AW00027922,7.0
SO68695,2013-10-19,25.0,1.0,25.0,,,,7.0
SO68695,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68695,2013-10-19,2.0,1.0,2.0,,,,7.0
SO68696,2013-10-19,33.0,1.0,33.0,,,,7.0
SO68696,2013-10-19,4.0,1.0,4.0,,,,7.0
SO68696,2013-10-19,2.0,1.0,2.0,,,,7.0
SO68697,2013-10-19,30.0,1.0,30.0,,United States,AW00023335,7.0
SO68697,2013-10-19,2.0,1.0,2.0,,United States,AW00023335,7.0
SO68698,2013-10-19,33.0,1.0,33.0,,United States,AW00023741,7.0
SO68699,2013-10-19,10.0,1.0,10.0,,United States,AW00021687,7.0
SO68699,2013-10-19,5.0,1.0,5.0,,United States,AW00021687,7.0
SO68699,2013-10-19,9.0,1.0,9.0,,United States,AW00021687,7.0
SO68700,2013-10-19,70.0,1.0,70.0,,,,7.0
SO68700,2013-10-19,54.0,1.0,54.0,,,,7.0
SO68701,2013-10-19,5.0,1.0,5.0,,United States,AW00022350,7.0
SO68701,2013-10-19,10.0,1.0,10.0,,United States,AW00022350,7.0
SO68702,2013-10-19,5.0,1.0,5.0,,United States,AW00020098,7.0
SO68702,2013-10-19,64.0,1.0,64.0,,United States,AW00020098,7.0
SO68703,2013-10-19,5.0,1.0,5.0,,United States,AW00018119,7.0
SO68703,2013-10-19,9.0,1.0,9.0,,United States,AW00018119,7.0
SO68704,2013-10-19,5.0,1.0,5.0,,United States,AW00017679,7.0
SO68704,2013-10-19,35.0,1.0,35.0,,United States,AW00017679,7.0
SO68705,2013-10-19,70.0,1.0,70.0,,,,7.0
SO68706,2013-10-19,5.0,1.0,5.0,,United States,AW00017382,7.0
SO68706,2013-10-19,24.0,1.0,24.0,,United States,AW00017382,7.0
SO68707,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68707,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68708,2013-10-19,5.0,1.0,5.0,,United States,AW00016719,7.0
SO68708,2013-10-19,35.0,1.0,35.0,,United States,AW00016719,7.0
SO68709,2013-10-19,21.0,1.0,21.0,,Germany,AW00025664,7.0
SO68709,2013-10-19,4.0,1.0,4.0,,Germany,AW00025664,7.0
SO68709,2013-10-19,2.0,1.0,2.0,,Germany,AW00025664,7.0
SO68710,2013-10-19,5.0,1.0,5.0,,France,AW00024125,7.0
SO68710,2013-10-19,9.0,1.0,9.0,,France,AW00024125,7.0
SO68711,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68711,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68711,2013-10-19,9.0,1.0,9.0,,,,7.0
SO68712,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68712,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68712,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68713,2013-10-19,10.0,1.0,10.0,,,,7.0
SO68713,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68714,2013-10-19,9.0,1.0,9.0,,,,7.0
SO68715,2013-10-19,565.0,1.0,565.0,,United States,AW00016108,7.0
SO68715,2013-10-19,10.0,1.0,10.0,,United States,AW00016108,7.0
SO68715,2013-10-19,5.0,1.0,5.0,,United States,AW00016108,7.0
SO68715,2013-10-19,54.0,1.0,54.0,,United States,AW00016108,7.0
SO68716,2013-10-19,2295.0,1.0,2295.0,,Canada,AW00018392,7.0
SO68716,2013-10-19,5.0,1.0,5.0,,Canada,AW00018392,7.0
SO68716,2013-10-19,35.0,1.0,35.0,,Canada,AW00018392,7.0
SO68716,2013-10-19,8.0,1.0,8.0,,Canada,AW00018392,7.0
SO68717,2013-10-19,769.0,1.0,769.0,,,,7.0
SO68717,2013-10-19,30.0,1.0,30.0,,,,7.0
SO68717,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68717,2013-10-19,64.0,1.0,64.0,,,,7.0
SO68718,2013-10-19,2320.0,1.0,2320.0,,United States,AW00016753,7.0
SO68719,2013-10-19,2295.0,1.0,2295.0,,United States,AW00016755,7.0
SO68719,2013-10-19,22.0,1.0,22.0,,United States,AW00016755,7.0
SO68720,2013-10-19,2295.0,1.0,2295.0,,,,7.0
SO68720,2013-10-19,22.0,1.0,22.0,,,,7.0
SO68720,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68721,2013-10-19,1120.0,1.0,1120.0,,Australia,AW00026661,7.0
SO68721,2013-10-19,9.0,1.0,9.0,,Australia,AW00026661,7.0
SO68722,2013-10-19,1701.0,1.0,1701.0,,,,7.0
SO68722,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68722,2013-10-19,9.0,1.0,9.0,,,,7.0
SO68722,2013-10-19,2.0,1.0,2.0,,,,7.0
SO68723,2013-10-19,540.0,1.0,540.0,,Australia,AW00025010,7.0
SO68724,2013-10-19,2443.0,1.0,2443.0,,Australia,AW00021945,7.0
SO68725,2013-10-19,742.0,1.0,742.0,,United States,AW00029278,7.0
SO68725,2013-10-19,35.0,1.0,35.0,,United States,AW00029278,7.0
SO68726,2013-10-19,2384.0,1.0,2384.0,,United States,AW00027459,7.0
SO68726,2013-10-19,29.0,1.0,29.0,,United States,AW00027459,7.0
SO68726,2013-10-19,5.0,1.0,5.0,,United States,AW00027459,7.0
SO68726,2013-10-19,35.0,1.0,35.0,,United States,AW00027459,7.0
SO68726,2013-10-19,50.0,1.0,50.0,,United States,AW00027459,7.0
SO68727,2013-10-19,2384.0,1.0,2384.0,,United States,AW00027407,7.0
SO68727,2013-10-19,35.0,1.0,35.0,,United States,AW00027407,7.0
SO68728,2013-10-19,2384.0,1.0,2384.0,,United States,AW00027427,7.0
SO68728,2013-10-19,35.0,1.0,35.0,,United States,AW00027427,7.0
SO68729,2013-10-19,2384.0,1.0,2384.0,,,,7.0
SO68729,2013-10-19,29.0,1.0,29.0,,,,7.0
SO68729,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68729,2013-10-19,55.0,1.0,55.0,,,,7.0
SO68730,2013-10-19,540.0,1.0,540.0,,United States,AW00023407,7.0
SO68730,2013-10-19,21.0,1.0,21.0,,United States,AW00023407,7.0
SO68731,2013-10-19,540.0,1.0,540.0,,United States,AW00023214,7.0
SO68731,2013-10-19,35.0,1.0,35.0,,United States,AW00023214,7.0
SO68731,2013-10-19,54.0,1.0,54.0,,United States,AW00023214,7.0
SO68732,2013-10-19,1701.0,1.0,1701.0,,United States,AW00018344,7.0
SO68732,2013-10-19,50.0,1.0,50.0,,United States,AW00018344,7.0
SO68732,2013-10-19,9.0,1.0,9.0,,United States,AW00018344,7.0
SO68733,2013-10-19,1120.0,1.0,1120.0,,France,AW00020878,7.0
SO68733,2013-10-19,35.0,1.0,35.0,,France,AW00020878,7.0
SO68734,2013-10-19,742.0,1.0,742.0,,Australia,AW00029461,7.0
SO68734,2013-10-19,35.0,1.0,35.0,,Australia,AW00029461,7.0
SO68735,2013-10-19,742.0,1.0,742.0,,,,7.0
SO68735,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68735,2013-10-19,9.0,1.0,9.0,,,,7.0
SO68735,2013-10-19,50.0,1.0,50.0,,,,7.0
SO68736,2013-10-19,2384.0,1.0,2384.0,,,,7.0
SO68736,2013-10-19,9.0,1.0,9.0,,,,7.0
SO68736,2013-10-19,5.0,1.0,5.0,,,,7.0
SO68736,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68737,2013-10-19,2384.0,1.0,2384.0,,,,7.0
SO68738,2013-10-19,2384.0,1.0,2384.0,,,,7.0
SO68738,2013-10-19,35.0,1.0,35.0,,,,7.0
SO68739,2013-10-20,25.0,1.0,25.0,,,,7.0
SO68739,2013-10-20,4.0,1.0,4.0,,,,7.0
SO68740,2013-10-20,4.0,1.0,4.0,,,,7.0
SO68740,2013-10-20,25.0,1.0,25.0,,,,7.0
SO68740,2013-10-20,2.0,1.0,2.0,,,,7.0
SO68741,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68741,2013-10-20,22.0,1.0,22.0,,,,7.0
SO68742,2013-10-20,5.0,1.0,5.0,,Australia,AW00022956,7.0
SO68742,2013-10-20,24.0,1.0,24.0,,Australia,AW00022956,7.0
SO68742,2013-10-20,35.0,1.0,35.0,,Australia,AW00022956,7.0
SO68743,2013-10-20,10.0,1.0,10.0,,,,7.0
SO68743,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68743,2013-10-20,8.0,1.0,8.0,,,,7.0
SO68744,2013-10-20,35.0,1.0,35.0,,,,7.0
SO68745,2013-10-20,35.0,1.0,35.0,,Australia,AW00018262,7.0
SO68745,2013-10-20,24.0,1.0,24.0,,Australia,AW00018262,7.0
SO68746,2013-10-20,120.0,1.0,120.0,,Australia,AW00017500,7.0
SO68747,2013-10-20,769.0,1.0,769.0,,United Kingdom,AW00017960,7.0
SO68747,2013-10-20,50.0,1.0,50.0,,United Kingdom,AW00017960,7.0
SO68748,2013-10-20,2320.0,1.0,2320.0,,,,7.0
SO68748,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68748,2013-10-20,10.0,1.0,10.0,,,,7.0
SO68748,2013-10-20,64.0,1.0,64.0,,,,7.0
SO68749,2013-10-20,540.0,1.0,540.0,,United Kingdom,AW00019253,7.0
SO68750,2013-10-20,540.0,1.0,540.0,,Germany,AW00015655,7.0
SO68750,2013-10-20,5.0,1.0,5.0,,Germany,AW00015655,7.0
SO68750,2013-10-20,25.0,1.0,25.0,,Germany,AW00015655,7.0
SO68750,2013-10-20,2.0,1.0,2.0,,Germany,AW00015655,7.0
SO68751,2013-10-20,21.0,1.0,21.0,,United States,AW00026267,7.0
SO68752,2013-10-20,29.0,1.0,29.0,,United States,AW00026612,7.0
SO68752,2013-10-20,5.0,1.0,5.0,,United States,AW00026612,7.0
SO68752,2013-10-20,24.0,1.0,24.0,,United States,AW00026612,7.0
SO68753,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68753,2013-10-20,29.0,1.0,29.0,,,,7.0
SO68753,2013-10-20,35.0,1.0,35.0,,,,7.0
SO68754,2013-10-20,5.0,1.0,5.0,,Canada,AW00018884,7.0
SO68754,2013-10-20,30.0,1.0,30.0,,Canada,AW00018884,7.0
SO68754,2013-10-20,22.0,1.0,22.0,,Canada,AW00018884,7.0
SO68755,2013-10-20,10.0,1.0,10.0,,United States,AW00023517,7.0
SO68755,2013-10-20,5.0,1.0,5.0,,United States,AW00023517,7.0
SO68755,2013-10-20,9.0,1.0,9.0,,United States,AW00023517,7.0
SO68755,2013-10-20,55.0,1.0,55.0,,United States,AW00023517,7.0
SO68756,2013-10-20,5.0,1.0,5.0,,,AW00020535,7.0
SO68756,2013-10-20,10.0,1.0,10.0,,,AW00020535,7.0
SO68757,2013-10-20,10.0,1.0,10.0,,,AW00020536,7.0
SO68757,2013-10-20,5.0,1.0,5.0,,,AW00020536,7.0
SO68757,2013-10-20,9.0,1.0,9.0,,,AW00020536,7.0
SO68758,2013-10-20,10.0,1.0,10.0,,,,7.0
SO68759,2013-10-20,9.0,1.0,9.0,,United States,AW00020112,7.0
SO68759,2013-10-20,70.0,1.0,70.0,,United States,AW00020112,7.0
SO68760,2013-10-20,70.0,1.0,70.0,,United States,AW00018872,7.0
SO68760,2013-10-20,9.0,1.0,9.0,,United States,AW00018872,7.0
SO68761,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68761,2013-10-20,55.0,1.0,55.0,,,,7.0
SO68761,2013-10-20,9.0,1.0,9.0,,,,7.0
SO68761,2013-10-20,50.0,1.0,50.0,,,,7.0
SO68762,2013-10-20,70.0,1.0,70.0,,,,7.0
SO68762,2013-10-20,50.0,1.0,50.0,,,,7.0
SO68763,2013-10-20,5.0,1.0,5.0,,Canada,AW00026686,7.0
SO68763,2013-10-20,35.0,1.0,35.0,,Canada,AW00026686,7.0
SO68764,2013-10-20,5.0,1.0,5.0,,United States,AW00016152,7.0
SO68764,2013-10-20,35.0,1.0,35.0,,United States,AW00016152,7.0
SO68764,2013-10-20,24.0,1.0,24.0,,United States,AW00016152,7.0
SO68765,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68766,2013-10-20,5.0,1.0,5.0,,United States,AW00015741,7.0
SO68766,2013-10-20,35.0,1.0,35.0,,United States,AW00015741,7.0
SO68766,2013-10-20,50.0,1.0,50.0,,United States,AW00015741,7.0
SO68767,2013-10-20,25.0,1.0,25.0,,United Kingdom,AW00021856,7.0
SO68768,2013-10-20,30.0,1.0,30.0,,Germany,AW00020898,7.0
SO68768,2013-10-20,22.0,1.0,22.0,,Germany,AW00020898,7.0
SO68769,2013-10-20,4.0,1.0,4.0,,Germany,AW00023946,7.0
SO68769,2013-10-20,50.0,1.0,50.0,,Germany,AW00023946,7.0
SO68770,2013-10-20,21.0,1.0,21.0,,Germany,AW00026847,7.0
SO68770,2013-10-20,4.0,1.0,4.0,,Germany,AW00026847,7.0
SO68770,2013-10-20,35.0,1.0,35.0,,Germany,AW00026847,7.0
SO68771,2013-10-20,29.0,1.0,29.0,,Germany,AW00028544,7.0
SO68771,2013-10-20,5.0,1.0,5.0,,Germany,AW00028544,7.0
SO68772,2013-10-20,4.0,1.0,4.0,,France,AW00020897,7.0
SO68772,2013-10-20,35.0,1.0,35.0,,France,AW00020897,7.0
SO68772,2013-10-20,50.0,1.0,50.0,,France,AW00020897,7.0
SO68773,2013-10-20,29.0,1.0,29.0,,France,AW00026908,7.0
SO68773,2013-10-20,5.0,1.0,5.0,,France,AW00026908,7.0
SO68773,2013-10-20,2.0,1.0,2.0,,France,AW00026908,7.0
SO68774,2013-10-20,29.0,1.0,29.0,,Germany,AW00024719,7.0
SO68774,2013-10-20,5.0,1.0,5.0,,Germany,AW00024719,7.0
SO68774,2013-10-20,35.0,1.0,35.0,,Germany,AW00024719,7.0
SO68775,2013-10-20,5.0,1.0,5.0,,France,AW00026840,7.0
SO68775,2013-10-20,29.0,1.0,29.0,,France,AW00026840,7.0
SO68776,2013-10-20,5.0,1.0,5.0,,United Kingdom,AW00018172,7.0
SO68776,2013-10-20,35.0,1.0,35.0,,United Kingdom,AW00018172,7.0
SO68777,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68778,2013-10-20,35.0,1.0,35.0,,,,7.0
SO68778,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68778,2013-10-20,2.0,1.0,2.0,,,,7.0
SO68779,2013-10-20,22.0,1.0,22.0,,,,7.0
SO68780,2013-10-20,22.0,1.0,22.0,,,,7.0
SO68781,2013-10-20,2320.0,1.0,2320.0,,,,7.0
SO68781,2013-10-20,35.0,1.0,35.0,,,,7.0
SO68781,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68782,2013-10-20,742.0,1.0,742.0,,France,AW00017780,7.0
SO68782,2013-10-20,50.0,1.0,50.0,,France,AW00017780,7.0
SO68783,2013-10-20,1215.0,1.0,1215.0,,,,7.0
SO68783,2013-10-20,35.0,1.0,35.0,,,,7.0
SO68784,2013-10-20,1215.0,1.0,1215.0,,France,AW00016566,7.0
SO68784,2013-10-20,9.0,1.0,9.0,,France,AW00016566,7.0
SO68784,2013-10-20,5.0,1.0,5.0,,France,AW00016566,7.0
SO68785,2013-10-20,1215.0,1.0,1215.0,,Germany,AW00027154,7.0
SO68785,2013-10-20,5.0,1.0,5.0,,Germany,AW00027154,7.0
SO68785,2013-10-20,9.0,1.0,9.0,,Germany,AW00027154,7.0
SO68786,2013-10-20,2295.0,1.0,2295.0,,,,7.0
SO68786,2013-10-20,55.0,1.0,55.0,,,,7.0
SO68787,2013-10-20,1120.0,1.0,1120.0,,Australia,AW00026563,7.0
SO68787,2013-10-20,54.0,1.0,54.0,,Australia,AW00026563,7.0
SO68788,2013-10-20,1120.0,1.0,1120.0,,Australia,AW00026133,7.0
SO68788,2013-10-20,35.0,1.0,35.0,,Australia,AW00026133,7.0
SO68789,2013-10-20,1701.0,1.0,1701.0,,Australia,AW00021231,7.0
SO68789,2013-10-20,54.0,1.0,54.0,,Australia,AW00021231,7.0
SO68790,2013-10-20,1120.0,1.0,1120.0,,Australia,AW00026021,7.0
SO68790,2013-10-20,9.0,1.0,9.0,,Australia,AW00026021,7.0
SO68790,2013-10-20,5.0,1.0,5.0,,Australia,AW00026021,7.0
SO68791,2013-10-20,2295.0,1.0,2295.0,,,,7.0
SO68791,2013-10-20,10.0,1.0,10.0,,,,7.0
SO68791,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68791,2013-10-20,64.0,1.0,64.0,,,,7.0
SO68792,2013-10-20,2443.0,1.0,2443.0,,Australia,AW00021877,7.0
SO68793,2013-10-20,540.0,1.0,540.0,,,,7.0
SO68794,2013-10-20,742.0,1.0,742.0,,United States,AW00025362,7.0
SO68794,2013-10-20,9.0,1.0,9.0,,United States,AW00025362,7.0
SO68795,2013-10-20,2384.0,1.0,2384.0,,United States,AW00027527,7.0
SO68795,2013-10-20,35.0,1.0,35.0,,United States,AW00027527,7.0
SO68795,2013-10-20,24.0,1.0,24.0,,United States,AW00027527,7.0
SO68796,2013-10-20,2384.0,1.0,2384.0,,United States,AW00027273,7.0
SO68796,2013-10-20,35.0,1.0,35.0,,United States,AW00027273,7.0
SO68797,2013-10-20,540.0,1.0,540.0,,Canada,AW00021629,7.0
SO68797,2013-10-20,35.0,1.0,35.0,,Canada,AW00021629,7.0
SO68798,2013-10-20,1120.0,1.0,1120.0,,,AW00021485,7.0
SO68798,2013-10-20,25.0,1.0,25.0,,,AW00021485,7.0
SO68798,2013-10-20,4.0,1.0,4.0,,,AW00021485,7.0
SO68799,2013-10-20,1701.0,1.0,1701.0,,United States,AW00018559,7.0
SO68799,2013-10-20,35.0,1.0,35.0,,United States,AW00018559,7.0
SO68800,2013-10-20,1701.0,1.0,1701.0,,United States,AW00018350,7.0
SO68800,2013-10-20,35.0,1.0,35.0,,United States,AW00018350,7.0
SO68801,2013-10-20,1701.0,1.0,1701.0,,United States,AW00018431,7.0
SO68801,2013-10-20,54.0,1.0,54.0,,United States,AW00018431,7.0
SO68802,2013-10-20,1701.0,1.0,1701.0,,United States,AW00018226,7.0
SO68802,2013-10-20,25.0,1.0,25.0,,United States,AW00018226,7.0
SO68803,2013-10-20,540.0,1.0,540.0,,France,AW00022712,7.0
SO68803,2013-10-20,35.0,1.0,35.0,,France,AW00022712,7.0
SO68804,2013-10-20,540.0,1.0,540.0,,Germany,AW00024121,7.0
SO68805,2013-10-20,2384.0,1.0,2384.0,,,,7.0
SO68805,2013-10-20,9.0,1.0,9.0,,,,7.0
SO68806,2013-10-20,2384.0,1.0,2384.0,,,,7.0
SO68806,2013-10-20,29.0,1.0,29.0,,,,7.0
SO68806,2013-10-20,5.0,1.0,5.0,,,,7.0
SO68807,2013-10-20,2384.0,1.0,2384.0,,,,7.0
SO68807,2013-10-20,35.0,1.0,35.0,,,,7.0
SO68808,2013-10-20,742.0,1.0,742.0,,Australia,AW00029465,7.0
SO68808,2013-10-20,5.0,1.0,5.0,,Australia,AW00029465,7.0
SO68808,2013-10-20,9.0,1.0,9.0,,Australia,AW00029465,7.0
SO68808,2013-10-20,35.0,1.0,35.0,,Australia,AW00029465,7.0
SO68809,2013-10-20,1215.0,1.0,1215.0,,,,7.0
SO68809,2013-10-20,35.0,1.0,35.0,,,,7.0
SO68810,2013-10-20,2384.0,1.0,2384.0,,,,7.0
SO68811,2013-10-20,2384.0,1.0,2384.0,,Australia,AW00011151,7.0
SO68811,2013-10-20,9.0,1.0,9.0,,Australia,AW00011151,7.0
SO68812,2013-10-21,5.0,1.0,5.0,,,,7.0
SO68812,2013-10-21,25.0,1.0,25.0,,,,7.0
SO68812,2013-10-21,2.0,1.0,2.0,,,,7.0
SO68813,2013-10-21,5.0,1.0,5.0,,,,7.0
SO68813,2013-10-21,25.0,1.0,25.0,,,,7.0
SO68813,2013-10-21,35.0,1.0,35.0,,,,7.0
SO68814,2013-10-21,25.0,1.0,25.0,,Australia,AW00017072,7.0
SO68814,2013-10-21,24.0,1.0,24.0,,Australia,AW00017072,7.0
SO68815,2013-10-21,25.0,1.0,25.0,,,,7.0
SO68815,2013-10-21,4.0,1.0,4.0,,,,7.0
SO68815,2013-10-21,35.0,1.0,35.0,,,,7.0
SO68815,2013-10-21,54.0,1.0,54.0,,,,7.0
SO68816,2013-10-21,21.0,1.0,21.0,,Australia,AW00025211,7.0
SO68816,2013-10-21,4.0,1.0,4.0,,Australia,AW00025211,7.0
SO68816,2013-10-21,54.0,1.0,54.0,,Australia,AW00025211,7.0
SO68817,2013-10-21,5.0,1.0,5.0,,Australia,AW00028349,7.0
SO68817,2013-10-21,35.0,1.0,35.0,,Australia,AW00028349,7.0
SO68818,2013-10-21,35.0,1.0,35.0,,Australia,AW00022840,7.0
SO68818,2013-10-21,2.0,1.0,2.0,,Australia,AW00022840,7.0
SO68819,2013-10-21,5.0,1.0,5.0,,,,7.0
SO68819,2013-10-21,9.0,1.0,9.0,,,,7.0
SO68819,2013-10-21,55.0,1.0,55.0,,,,7.0
SO68819,2013-10-21,9.0,1.0,9.0,,,,7.0
SO68820,2013-10-21,2295.0,1.0,2295.0,,,,7.0
SO68820,2013-10-21,10.0,1.0,10.0,,,,7.0
SO68820,2013-10-21,35.0,1.0,35.0,,,,7.0
SO68821,2013-10-21,2295.0,1.0,2295.0,,,,7.0
SO68821,2013-10-21,35.0,1.0,35.0,,,,7.0
SO68822,2013-10-21,2320.0,1.0,2320.0,,Germany,AW00019035,7.0
SO68823,2013-10-21,2320.0,1.0,2320.0,,France,AW00019051,7.0
SO68823,2013-10-21,64.0,1.0,64.0,,France,AW00019051,7.0
SO68823,2013-10-21,22.0,1.0,22.0,,France,AW00019051,7.0
SO68824,2013-10-21,2295.0,1.0,2295.0,,United Kingdom,AW00018173,7.0
SO68824,2013-10-21,10.0,1.0,10.0,,United Kingdom,AW00018173,7.0
